generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,api_key_disabled
gen-1786879034-uGdcd8HGfEexfqBGnXmb,2026-08-16 11:17:14.582,0.000275,,,,0,1244,251,241,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3176,3028,,digitalminds_research,false
gen-1786879027-ya2nFDOEld6IXSiTPVWL,2026-08-16 11:17:07.925,0.000297,,,,0,1616,226,214,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2611,2417,,digitalminds_research,false
gen-1786879021-XAHB1eABcoB8bd03oXdd,2026-08-16 11:17:01.244,0.000137,,,,0,1190,30,20,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1173,1046,,digitalminds_research,false
gen-1786879014-myXhEUC1P8o74hvybLad,2026-08-16 11:16:54.570,0.00013,,,,0,1188,19,8,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,845,711,,digitalminds_research,false
gen-1786879007-mK9qej5rJ9TZsIPcupEy,2026-08-16 11:16:47.945,0.000294,,,,0,2755,32,22,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1177,997,,digitalminds_research,false
gen-1786879001-ZKgIY8cqNujAaHvFHQZM,2026-08-16 11:16:41.230,0.000355,,,,0,1329,371,360,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4280,4156,,digitalminds_research,false
gen-1786878994-wLlEwZflLJNLj2uV5Bb2,2026-08-16 11:16:34.530,0.0001,,,,0,962,7,0,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,742,613,,digitalminds_research,false
gen-1786878992-o5Zjo1G9IpZeW9IC5bTr,2026-08-16 11:16:32.364,0.000648,,,,0,1432,520,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,43616,648,,digitalminds_research,false
gen-1786878989-o7MZgB89kQ8QhJg2Ef5z,2026-08-16 11:16:29.349,0.000282,,,,0,1392,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1562,780,,digitalminds_research,false
gen-1786878987-O0K3B8y3qDbkM1g29rzw,2026-08-16 11:16:27.894,0.000361,,,,0,2528,181,170,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2262,2143,,digitalminds_research,false
gen-1786878981-857GBDi5RCKOeU02zGOI,2026-08-16 11:16:21.183,0.000212,,,,0,1785,56,45,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1111,1013,,digitalminds_research,false
gen-1786878974-qYhUt5FLsdrxf0M6pqx2,2026-08-16 11:16:14.566,0.000285,,,,0,1432,237,226,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3411,3195,,digitalminds_research,false
gen-1786878967-vz2wtd52nj8TGeFMQ2JP,2026-08-16 11:16:07.858,0.000148,,,,0,1378,17,8,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,742,586,,digitalminds_research,false
gen-1786878961-apKOzqkOMhj9Z3OzHilB,2026-08-16 11:16:01.151,0.000181,,,,0,1649,28,18,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,816,678,,digitalminds_research,false
gen-1786878960-KEXx4nQM5Wd8frty8tRp,2026-08-16 11:16:00.513,0.000428,,,,0,1037,318,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,28811,616,,digitalminds_research,false
gen-1786878957-OGML48L9P7M261v4fZBk,2026-08-16 11:15:57.498,0.000203,,,,0,998,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1506,1337,,digitalminds_research,false
gen-1786878954-GusEgZz8rR9lRVUFgJg0,2026-08-16 11:15:54.484,0.000395,,,,0,956,499,488,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,5402,5291,,digitalminds_research,false
gen-1786878947-niV2sR4Qm7hRPDpnPs2k,2026-08-16 11:15:47.814,0.000241,,,,0,2116,49,38,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1159,1018,,digitalminds_research,false
gen-1786878941-lZW95Q8cBrPy8IpS7gT1,2026-08-16 11:15:41.121,0.000227,,,,0,2056,37,26,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,930,821,,digitalminds_research,false
gen-1786878934-qvUbB0nVeTxlPCnz6E6b,2026-08-16 11:15:34.524,0.000403,,,,0,898,523,512,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,6147,6003,,digitalminds_research,false
gen-1786878930-ezh83xldoNecleUTRJSI,2026-08-16 11:15:30.872,0.00034,,,,0,663,298,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,26590,986,,digitalminds_research,false
gen-1786878927-jvLa1kCoT1ZZvAjNEfli,2026-08-16 11:15:27.864,0.000127,,,,0,625,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1406,915,,digitalminds_research,false
gen-1786878927-TNvbqzmje78jZSK1kXqc,2026-08-16 11:15:27.766,0.000242,,,,0,2287,23,13,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,895,727,,digitalminds_research,false
gen-1786878921-dmQ8hfM6yrT1Ww7v2zdg,2026-08-16 11:15:21.109,0.000228,,,,0,1480,134,124,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1921,1730,,digitalminds_research,false
gen-1786878914-UtFw2H4YIDXH9hRR4yK3,2026-08-16 11:15:14.450,0.000128,,,,0,1119,28,19,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,811,673,,digitalminds_research,false
gen-1786878907-UKFd0b7M6b98fQcjCQ3I,2026-08-16 11:15:07.713,0.000249,,,,0,1553,157,147,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2146,1987,,digitalminds_research,false
gen-1786878903-RTZl0HrKvdfO5spcIrHQ,2026-08-16 11:15:03.176,0.000274,,,,0,271,317,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,24634,826,,digitalminds_research,false
gen-1786878901-VZ42Sst7FejblXCOg1iG,2026-08-16 11:15:01.050,0.000306,,,,0,2341,121,111,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4086,3913,,digitalminds_research,false
gen-1786878894-E9RsRLwppSZLz8Xte8Q8,2026-08-16 11:14:54.432,0.000455,,,,0,2393,360,350,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4261,4103,,digitalminds_research,false
gen-1786878887-jHIkXytMm99pNPLIwMpj,2026-08-16 11:14:47.691,0.000534,,,,0,3381,327,315,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2982,2802,,digitalminds_research,false
gen-1786878881-ec2pdwMshdIMoCuV1jb0,2026-08-16 11:14:41.041,0.000267,,,,0,1293,230,219,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2559,2412,,digitalminds_research,false
gen-1786878874-Z9zpetOiNVqqlrayqrFH,2026-08-16 11:14:34.359,0.000101,,,,0,956,9,0,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1072,1072,,digitalminds_research,false
gen-1786878867-gC86syKpvG1HkOk0dhdV,2026-08-16 11:14:27.701,0.000187,,,,0,1392,80,69,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1375,1220,,digitalminds_research,false
gen-1786878861-vmiA6V0lxPIaqr7ou1B6,2026-08-16 11:14:21.018,0.000497,,,,0,1130,640,628,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,6811,6666,,digitalminds_research,false
gen-1786878854-JnazFiCIUJOg6F8O5kkz,2026-08-16 11:14:14.324,0.000195,,,,0,1743,36,26,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1173,1025,,digitalminds_research,false
gen-1786878847-uQEgETRG2Tapi0FFFcYg,2026-08-16 11:14:07.686,0.000248,,,,0,1769,120,108,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1722,1582,,digitalminds_research,false
gen-1786878840-RfJxfhLAbjaCufnw5o44,2026-08-16 11:14:00.970,0.000401,,,,0,1982,339,327,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3850,3662,,digitalminds_research,false
gen-1786878834-agOCWoYLiQkGfMm0Tssl,2026-08-16 11:13:54.317,0.000304,,,,0,2233,135,124,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2000,1993,,digitalminds_research,false
gen-1786878827-R1IhXUu914HQQ4YEVLoJ,2026-08-16 11:13:47.725,0.000111,,,,0,996,19,8,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,883,735,,digitalminds_research,false
gen-1786878820-45VxgTtedhjBt8mv1MWu,2026-08-16 11:13:40.978,0.000149,,,,0,1300,33,22,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,919,747,,digitalminds_research,false
gen-1786878814-qL9WvWoYIMCuQr7IEqfv,2026-08-16 11:13:34.292,0.000105,,,,0,942,19,8,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,846,701,,digitalminds_research,false
gen-1786878807-UsoNQOgQDNPRNYcxDqhG,2026-08-16 11:13:27.593,0.000131,,,,0,1196,19,10,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,809,682,,digitalminds_research,false
gen-1786878800-RMmCQkrMdVAlXra07gKw,2026-08-16 11:13:20.913,0.000206,,,,0,1317,124,113,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1840,1715,,digitalminds_research,false
gen-1786878794-tOTeWd7UyCVUKN4yBVpP,2026-08-16 11:13:14.261,0.000351,,,,0,900,436,424,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,5095,4945,,digitalminds_research,false
gen-1786878787-4I1ocYHp067BqQNEA89G,2026-08-16 11:13:07.595,0.000247,,,,0,1930,91,80,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1402,1271,,digitalminds_research,false
gen-1786878780-A1FAmNC1TJo2kL9S5fTG,2026-08-16 11:13:00.902,0.000116,,,,0,1044,20,10,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,895,745,,digitalminds_research,false
gen-1786878774-wlfq386GLU83F3uyxlVs,2026-08-16 11:12:54.291,0.000131,,,,0,1093,37,26,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1086,940,,digitalminds_research,false
gen-1786878767-imtBnqsmwl6aZkAqcOqK,2026-08-16 11:12:47.525,0.000175,,,,0,1210,91,82,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1360,1255,,digitalminds_research,false
gen-1786878760-WVb6nbwfF4boMPTHUSUp,2026-08-16 11:12:40.859,0.000373,,,,0,1581,359,348,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4062,3904,,digitalminds_research,false
gen-1786878754-F0lNjxdTrBNI4DwadTZ9,2026-08-16 11:12:34.181,0.000381,,,,0,1988,305,294,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3367,3245,,digitalminds_research,false
gen-1786878747-lyOLtysLsbQTgpxLiUaJ,2026-08-16 11:12:27.648,0.000326,,,,0,1707,260,249,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3071,2927,,digitalminds_research,false
gen-1786878740-l4yPlRxxKfIlyvud5buc,2026-08-16 11:12:20.841,0.000505,,,,0,996,677,666,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,7514,7354,,digitalminds_research,false
gen-1786878734-ZmgWvhWOAhCUdRUKJj6H,2026-08-16 11:12:14.154,0.000338,,,,0,872,418,407,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4664,4485,,digitalminds_research,false
gen-1786878727-Ld3f9EVAnkxI1iszFpAF,2026-08-16 11:12:07.488,0.000323,,,,0,1767,244,233,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3190,3038,,digitalminds_research,false
gen-1786878720-8k5J7WWl1Px90ZnyPv0q,2026-08-16 11:12:00.834,0.000485,,,,0,2277,429,418,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4887,4757,,digitalminds_research,false
gen-1786878714-IS7Lehiq0easN5Nidd8T,2026-08-16 11:11:54.187,0.000175,,,,0,1629,21,11,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,733,620,,digitalminds_research,false
gen-1786878707-6MOpnoaaX6ZPCOvWXehe,2026-08-16 11:11:47.457,0.00021,,,,0,1935,28,18,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1355,1222,,digitalminds_research,false
gen-1786878700-4E563UxFvAo5FEUpP6g8,2026-08-16 11:11:40.785,0.000268,,,,0,978,284,273,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3630,3465,,digitalminds_research,false
gen-1786878694-D6Tymh8OnLoFO1JI1F4V,2026-08-16 11:11:34.107,0.000362,,,,0,1059,427,416,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4837,4630,,digitalminds_research,false
gen-1786878687-HfnbLyC3P7DAX2CzrgUo,2026-08-16 11:11:27.447,0.000529,,,,0,2135,526,516,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,5696,5551,,digitalminds_research,false
gen-1786878680-ggp8Kh4v0sD1gGMhWq0C,2026-08-16 11:11:20.928,0.000642,,,,0,3194,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,932,572,,digitalminds_research,false
gen-1786878680-wx556toifUkcDy681tru,2026-08-16 11:11:20.790,0.000204,,,,0,1719,55,44,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1089,948,,digitalminds_research,false
gen-1786878674-KrjLlqNzW3RdKE0RykHo,2026-08-16 11:11:14.087,0.000513,,,,0,1189,658,646,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,7262,7086,,digitalminds_research,false
gen-1786878669-WO94O4uAkknBF6DUHP1Y,2026-08-16 11:11:09.603,0.000699,,,,0,3020,137,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,11276,603,,digitalminds_research,false
gen-1786878667-lvrktyQCNLaecnChqbpb,2026-08-16 11:11:07.468,0.000412,,,,0,2251,313,302,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3393,3265,,digitalminds_research,false
gen-1786878666-XZrSmunq1XRlbyUOgp9L,2026-08-16 11:11:06.591,0.0006,,,,0,2980,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,921,581,,digitalminds_research,false
gen-1786878663-PMh2kQogkMcE01GNXFRG,2026-08-16 11:11:03.486,0.000544,,,,0,2700,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,934,576,,digitalminds_research,false
gen-1786878660-9cJjhJdKkPvKlpSOMRDj,2026-08-16 11:11:00.752,0.000186,,,,0,1722,23,14,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,827,665,,digitalminds_research,false
gen-1786878655-6baYDJwJwkEuVDOAvrKm,2026-08-16 11:10:55.884,0.000655,,,,0,2808,135,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,10573,715,,digitalminds_research,false
gen-1786878654-dSPgXIJuKqiZKzQTZqNb,2026-08-16 11:10:54.038,0.000639,,,,0,1761,772,760,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,7568,7448,,digitalminds_research,false
gen-1786878652-JzEuhA5fxjy92QcZUsKa,2026-08-16 11:10:52.870,0.000557,,,,0,2769,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,774,521,,digitalminds_research,false
gen-1786878647-ZMRHjZPOLk9SyyA4Gpbj,2026-08-16 11:10:47.405,0.000415,,,,0,1847,385,374,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4926,4792,,digitalminds_research,false
gen-1786878641-9kCbnDzmo99trSXDuomm,2026-08-16 11:10:41.569,0.000618,,,,0,2586,146,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,11240,831,,digitalminds_research,false
gen-1786878640-1hNysbWppNFzWuzmzBaf,2026-08-16 11:10:40.695,0.000279,,,,0,2571,38,28,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1369,1198,,digitalminds_research,false
gen-1786878638-CSt7spyrLWvk1Bhw52br,2026-08-16 11:10:38.560,0.000512,,,,0,2547,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,738,470,,digitalminds_research,false
gen-1786878635-mMJd1fNXuc2bJA9zM5hb,2026-08-16 11:10:35.550,0.000712,,,,0,2300,363,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,27864,662,,digitalminds_research,false
gen-1786878634-xuY105fqnV0Hbvu8QnJW,2026-08-16 11:10:34.030,0.000275,,,,0,1166,265,255,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2722,2571,,digitalminds_research,false
gen-1786878632-FbdnKjfh0GtP3dw6tEQg,2026-08-16 11:10:32.543,0.000456,,,,0,2260,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,2046,570,,digitalminds_research,false
gen-1786878627-SSyG0WKLhS0Q6DJ7TRb6,2026-08-16 11:10:27.377,0.000186,,,,0,787,179,169,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2460,2277,,digitalminds_research,false
gen-1786878620-5SK4vyD1lY1I63zqObCQ,2026-08-16 11:10:20.899,0.00059,,,,0,2331,179,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,16614,1472,,digitalminds_research,false
gen-1786878620-UYUBDkT2aOx1T10UZ8h6,2026-08-16 11:10:20.685,0.000159,,,,0,1271,54,43,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1008,875,,digitalminds_research,false
gen-1786878617-Ol0XnmOphk6WrdoDUvx5,2026-08-16 11:10:17.899,0.000461,,,,0,2292,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,880,492,,digitalminds_research,false
gen-1786878614-hwQWWfMbEKWlMSkTJBFf,2026-08-16 11:10:14.025,0.000191,,,,0,1488,71,61,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1398,1229,,digitalminds_research,false
gen-1786878607-cLl9DttTtYZV3KTkpcEX,2026-08-16 11:10:07.352,0.000145,,,,0,1234,37,27,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1090,952,,digitalminds_research,false
gen-1786878600-NTXfOGlVWeU4bnyMSLa6,2026-08-16 11:10:00.660,0.00029,,,,0,1091,303,292,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,3967,3834,,digitalminds_research,false
gen-1786878598-Ot4MpmdVYUrzHaRSCr44,2026-08-16 11:09:58.073,0.000588,,,,0,1931,291,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,34431,8015,,digitalminds_research,false
gen-1786878595-pk3BLhwPUpKv0TFtKoZz,2026-08-16 11:09:55.060,0.000382,,,,0,1891,6,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,1999,529,,digitalminds_research,false
gen-1786878593-FV4osZSbjcIlg4mnJXEG,2026-08-16 11:09:53.980,0.000184,,,,0,1135,118,107,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1933,1756,,digitalminds_research,false
gen-1786878589-iS5YTzP7dqCP5fhOFNxS,2026-08-16 11:09:49.783,0.000561,,,,0,2032,223,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,28043,707,,digitalminds_research,false
gen-1786878587-ojqTHQRkhvvCMv7SDv0s,2026-08-16 11:09:47.338,0.000358,,,,0,1222,394,385,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,4659,4537,,digitalminds_research,false
gen-1786878586-ljMBS72G7YQ41PmljVCo,2026-08-16 11:09:46.770,0.000402,,,,0,1993,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,902,566,,digitalminds_research,false
gen-1786878580-mMnqt3aaAq3PIMs2EubM,2026-08-16 11:09:40.637,0.000171,,,,0,1568,25,16,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,873,710,,digitalminds_research,false
gen-1786878574-IH6Fc29FTqfximoAhZlO,2026-08-16 11:09:33.989,0.000185,,,,0,1094,127,116,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,2017,1854,,digitalminds_research,false
gen-1786878573-ssiaOlZdkd5WAMwbBaCt,2026-08-16 11:09:33.285,0.000496,,,,0,1601,253,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,21697,1391,,digitalminds_research,false
gen-1786878570-Lcc35SvPMMHFty7aeZD3,2026-08-16 11:09:30.274,0.000315,,,,0,1562,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,874,556,,digitalminds_research,false
gen-1786878567-5IsgTDRiYqUxDvE2hCyC,2026-08-16 11:09:27.309,0.000345,,,,0,3244,35,24,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,977,834,,digitalminds_research,false
gen-1786878567-T9LXgWiP3jp1Qo3rPnSA,2026-08-16 11:09:27.267,0.000503,,,,0,1730,226,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,19329,547,,digitalminds_research,false
gen-1786878564-fAnF5aBd2HdrYsPDIWPU,2026-08-16 11:09:24.267,0.000341,,,,0,1692,4,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,846,563,,digitalminds_research,false
gen-1786878560-cYI1YdkRMbvFX3BilT9Z,2026-08-16 11:09:20.614,0.000106,,,,0,955,18,7,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,790,662,,digitalminds_research,false
gen-1786878553-ZnHsyM83AP2RZ5TrAziM,2026-08-16 11:09:13.961,0.000248,,,,0,1828,110,96,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,1558,1337,,digitalminds_research,false
gen-1786878551-rZPtRPsQqpziDsf0GpCL,2026-08-16 11:09:11.960,0.000408,,,,0,1316,209,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,17504,841,,digitalminds_research,false
gen-1786878548-5n7lpMXHTsfObFRRiSdG,2026-08-16 11:09:08.939,0.000258,,,,0,1277,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,889,572,,digitalminds_research,false
gen-1786878547-teAWiOwgG1eo6IDwzHoK,2026-08-16 11:09:07.290,0.000208,,,,0,1898,31,21,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,899,734,,digitalminds_research,false
gen-1786878545-kVVtSHhxofLgP3DViGvc,2026-08-16 11:09:05.465,0.000435,,,,0,1444,211,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,18777,540,,digitalminds_research,false
gen-1786878542-EVnf5Pw7xFY07m9ohcjo,2026-08-16 11:09:02.448,0.000284,,,,0,1405,5,0,0,meta-llama/llama-4-maverick-17b-128e-instruct,DigitalOcean,standard,false,true,,stop,stop,829,566,,digitalminds_research,false
gen-1786878540-Aohm8ShnQifVCwjTrx7M,2026-08-16 11:09:00.683,0.000223,,,,0,2082,25,14,0,openai/gpt-5.6-luna-20260709,OpenAI,standard,false,true,,completed,stop,951,810,,digitalminds_research,false
